"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0078494","0","11/27/2017","10:41:25","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","254 ","Day care, in commercial property                  ","79      ","  ","ORTON-MAROTTA            ","  ","WAY ",": ALIAS 79 ORTON MAROTTA WAY SB BSTN    ","  ","                         ","  ","    "
"17-0078496","0","11/27/2017","10:49:50","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","550     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078500","0","11/27/2017","11:05:31","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","254 ","Day care, in commercial property                  ","25      ","  ","CHANNEL CENTER           ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078501","0","11/27/2017","11:09:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","153     ","  ","STRATHMORE               ","  ","RD  ",": #AFA7654                              ","  ","                         ","  ","    "
"17-0078503","0","11/27/2017","11:23:36","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","326     ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078504","0","11/27/2017","11:25:06","900T","BFD Drill                                         ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","965 ","Vehicle parking area                              ","85      ","  ","MEADOW                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0078506","0","11/27/2017","11:37:07","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","3297    ","  ","WASHINGTON               ","  ","ST  ",": @HC-BROOKSIDE COMMUNITY HEALTH CENTER ","  ","                         ","  ","    "
"17-0078507","0","11/27/2017","11:37:42","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","152 ","Museum                                            ","465     ","  ","HUNTINGTON               ","  ","AVE ",": #12-2336                              ","  ","                         ","  ","    "
"17-0078510","0","11/27/2017","12:04:31","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","161 ","Restaurant or cafeteria                           ","328     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078511","0","11/27/2017","12:05:18","520 ","Water problem, Other                              ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","        ","  ","CLARKSON                 ","  ","ST  ",": #1884                                 ","  ","QUINCY                   ","  ","ST  "
